DateTime,TEMP,DWPT,TSUN,PRCP,WSPD,WPGT,PRES,RHUM
2021-06-24 20:00:00,26 °C,18.9 °C,—,—,7.6 km/h,—,1015 hPa,65 %
2021-06-24 21:00:00,24.7 °C,18.2 °C,—,—,7.6 km/h,—,1015.6 hPa,67 %
2021-06-24 22:00:00,24 °C,19.1 °C,—,—,3.6 km/h,—,1015 hPa,74 %
2021-06-24 23:00:00,24 °C,19.1 °C,—,—,9.4 km/h,—,1015 hPa,74 %
2021-06-23 18:00:00,23.7 °C,19.4 °C,—,—,9.4 km/h,—,1014.3 hPa,77 %
2021-06-23 19:00:00,24 °C,19.1 °C,—,—,9.4 km/h,—,1015 hPa,74 %
2021-06-23 20:00:00,23 °C,19 °C,—,—,3.6 km/h,—,1016 hPa,78 %
2021-06-23 21:00:00,23.7 °C,19 °C,—,—,9.4 km/h,—,1015.8 hPa,75 %
2021-06-23 22:00:00,23 °C,18.1 °C,—,—,9.4 km/h,—,1016 hPa,74 %
2021-06-23 23:00:00,22 °C,18 °C,—,—,5.4 km/h,—,1016 hPa,78 %
2021-06-22 18:00:00,25.7 °C,17.4 °C,—,—,7.6 km/h,—,1013.2 hPa,60 %
2021-06-22 19:00:00,26 °C,17.1 °C,—,—,5.4 km/h,—,1013 hPa,58 %
2021-06-22 20:00:00,26 °C,15.1 °C,—,—,5.4 km/h,—,1013 hPa,51 %
2021-06-22 21:00:00,24.1 °C,16.4 °C,—,—,1.8 km/h,—,1013.3 hPa,62 %
2021-06-22 22:00:00,24 °C,16 °C,—,—,5.4 km/h,—,1013 hPa,61 %
2021-06-22 23:00:00,24 °C,16 °C,—,—,1.8 km/h,—,1013 hPa,61 %
2021-06-21 18:00:00,25.2 °C,15.8 °C,—,—,18.4 km/h,—,1011.9 hPa,56 %
2021-06-21 19:00:00,24 °C,16 °C,—,—,20.5 km/h,—,1012 hPa,61 %
2021-06-21 20:00:00,24 °C,16 °C,—,—,11.2 km/h,—,1012 hPa,61 %
2021-06-21 21:00:00,23 °C,17.5 °C,—,—,11.2 km/h,—,1012.1 hPa,71 %
2021-06-21 22:00:00,22 °C,18 °C,—,—,7.6 km/h,—,1012 hPa,78 %
2021-06-21 23:00:00,22 °C,18 °C,—,—,7.6 km/h,—,1012 hPa,78 %
2021-06-20 18:00:00,24.7 °C,17.9 °C,—,—,18.4 km/h,—,1010.9 hPa,66 %
2021-06-20 19:00:00,24 °C,18 °C,—,—,14.8 km/h,—,1011 hPa,69 %
2021-06-20 20:00:00,23 °C,17 °C,—,—,20.5 km/h,—,1011 hPa,69 %
2021-06-20 21:00:00,21.6 °C,17.2 °C,—,—,16.6 km/h,—,1011.1 hPa,76 %
2021-06-20 22:00:00,21 °C,17 °C,—,—,18.4 km/h,—,1012 hPa,78 %
2021-06-20 23:00:00,21 °C,18 °C,—,—,18.4 km/h,—,1012 hPa,83 %
2021-06-19 18:00:00,23.7 °C,18.4 °C,—,—,9.4 km/h,—,1011.4 hPa,72 %
2021-06-19 19:00:00,23 °C,19 °C,—,—,3.6 km/h,—,1011 hPa,78 %
2021-06-19 20:00:00,21 °C,18.9 °C,—,—,1.8 km/h,—,1011 hPa,88 %
2021-06-19 21:00:00,22 °C,18 °C,—,—,9.4 km/h,—,1011.6 hPa,78 %
2021-06-19 22:00:00,22 °C,18 °C,—,—,11.2 km/h,—,1012 hPa,78 %
2021-06-19 23:00:00,21 °C,18 °C,—,—,7.6 km/h,—,1012 hPa,83 %
2021-06-18 18:00:00,20.6 °C,18.2 °C,—,—,9.4 km/h,—,1013.9 hPa,86 %
2021-06-18 19:00:00,21 °C,18 °C,—,—,5.4 km/h,—,1013 hPa,83 %
2021-06-18 20:00:00,20 °C,18 °C,—,—,3.6 km/h,—,1013 hPa,88 %
2021-06-18 21:00:00,19.6 °C,18.4 °C,—,—,3.6 km/h,—,1013.7 hPa,93 %
2021-06-18 22:00:00,20 °C,18 °C,—,—,3.6 km/h,—,1014 hPa,88 %
2021-06-18 23:00:00,20 °C,18 °C,—,—,5.4 km/h,—,1013 hPa,88 %
2021-06-17 18:00:00,22 °C,17.4 °C,—,—,13 km/h,—,1017.1 hPa,75 %
2021-06-17 19:00:00,22 °C,16.9 °C,—,—,9.4 km/h,—,1017 hPa,73 %
2021-06-17 20:00:00,21 °C,17 °C,—,—,5.4 km/h,—,1017 hPa,78 %
2021-06-17 21:00:00,20.6 °C,17 °C,—,—,5.4 km/h,—,1017.4 hPa,80 %
2021-06-17 22:00:00,20 °C,17 °C,—,—,7.6 km/h,—,1017 hPa,83 %
2021-06-17 23:00:00,20 °C,16 °C,—,—,3.6 km/h,—,1017 hPa,78 %
2021-06-16 18:00:00,21.5 °C,15.1 °C,—,—,35.3 km/h,—,1010.5 hPa,67 %
2021-06-16 19:00:00,20 °C,15 °C,—,—,25.9 km/h,—,1012 hPa,73 %
2021-06-16 20:00:00,20 °C,15 °C,—,—,24.1 km/h,—,1013 hPa,73 %
2021-06-16 21:00:00,18.5 °C,15.2 °C,—,—,14.8 km/h,—,1013.1 hPa,81 %
2021-06-16 22:00:00,18 °C,15.1 °C,—,—,7.6 km/h,—,1014 hPa,83 %
2021-06-16 23:00:00,17 °C,15 °C,—,—,7.6 km/h,—,1014 hPa,88 %
2021-06-15 18:00:00,19.5 °C,13.7 °C,—,—,5.4 km/h,—,1011.9 hPa,69 %
2021-06-15 19:00:00,20 °C,12 °C,—,—,9.4 km/h,—,1011 hPa,60 %
2021-06-15 20:00:00,19 °C,13 °C,—,—,9.4 km/h,—,1011 hPa,68 %
2021-06-15 21:00:00,18.5 °C,12.5 °C,—,—,11.2 km/h,—,1011.4 hPa,68 %
2021-06-15 22:00:00,19 °C,13 °C,—,—,18.4 km/h,—,1011 hPa,68 %
2021-06-15 23:00:00,17 °C,15 °C,—,—,7.6 km/h,—,1011 hPa,88 %
2021-06-14 18:00:00,19.7 °C,10.9 °C,—,—,20.5 km/h,—,1012.2 hPa,57 %
2021-06-14 19:00:00,20 °C,10.1 °C,—,—,13 km/h,—,1012 hPa,53 %
2021-06-14 20:00:00,19 °C,11.1 °C,—,—,13 km/h,—,1012 hPa,60 %
2021-06-14 21:00:00,18 °C,10.9 °C,—,—,11.2 km/h,—,1012.2 hPa,63 %
2021-06-14 22:00:00,17 °C,11.9 °C,—,—,9.4 km/h,—,1013 hPa,72 %
2021-06-14 23:00:00,16 °C,12 °C,—,—,5.4 km/h,—,1013 hPa,77 %
2021-06-13 18:00:00,24 °C,15.2 °C,—,—,9.4 km/h,—,1010 hPa,58 %
2021-06-13 19:00:00,23 °C,17 °C,—,—,11.2 km/h,—,1011 hPa,69 %
2021-06-13 20:00:00,22 °C,18 °C,—,—,9.4 km/h,—,1011 hPa,78 %
2021-06-13 21:00:00,21.5 °C,18.1 °C,—,—,11.2 km/h,—,1011.5 hPa,81 %
2021-06-13 22:00:00,20 °C,15 °C,—,—,25.9 km/h,—,1012 hPa,73 %
2021-06-13 23:00:00,20 °C,16 °C,—,—,18.4 km/h,—,1011 hPa,78 %
2021-06-12 18:00:00,26.2 °C,12.3 °C,—,—,18.4 km/h,—,1013 hPa,42 %
2021-06-12 19:00:00,25 °C,15 °C,—,—,18.4 km/h,—,1013 hPa,54 %
2021-06-12 20:00:00,23 °C,15.1 °C,—,—,16.6 km/h,—,1013 hPa,61 %
2021-06-12 21:00:00,22.2 °C,15.3 °C,—,—,16.6 km/h,—,1013.6 hPa,65 %
2021-06-12 22:00:00,22 °C,16.9 °C,—,—,14.8 km/h,—,1014 hPa,73 %
2021-06-12 23:00:00,21 °C,17 °C,—,—,14.8 km/h,—,1014 hPa,78 %
2021-06-11 18:00:00,26.5 °C,12.5 °C,—,—,25.9 km/h,—,1012.1 hPa,42 %
2021-06-11 19:00:00,25 °C,11.9 °C,—,—,22.3 km/h,—,1012 hPa,44 %
2021-06-11 20:00:00,24 °C,12.9 °C,—,—,18.4 km/h,—,1013 hPa,50 %
2021-06-11 21:00:00,23 °C,12.9 °C,—,—,14.8 km/h,—,1013 hPa,53 %
2021-06-11 22:00:00,22 °C,15.1 °C,—,—,16.6 km/h,—,1013 hPa,65 %
2021-06-11 23:00:00,22 °C,15.1 °C,—,—,14.8 km/h,—,1013 hPa,65 %
2021-06-10 18:00:00,26.2 °C,13 °C,—,—,25.9 km/h,—,1010.7 hPa,44 %
2021-06-10 19:00:00,25 °C,12.9 °C,—,—,24.1 km/h,—,1011 hPa,47 %
2021-06-10 20:00:00,23 °C,16.1 °C,—,—,22.3 km/h,—,1011 hPa,65 %
2021-06-10 21:00:00,22.1 °C,16.8 °C,—,—,20.5 km/h,—,1011.9 hPa,72 %
2021-06-10 22:00:00,21 °C,17 °C,—,—,14.8 km/h,—,1013 hPa,78 %
2021-06-10 23:00:00,21 °C,17 °C,—,—,13 km/h,—,1013 hPa,78 %
2021-06-09 18:00:00,26 °C,12.8 °C,—,—,18.4 km/h,—,1011.4 hPa,44 %
2021-06-09 19:00:00,25 °C,12.9 °C,—,—,22.3 km/h,—,1011 hPa,47 %
2021-06-09 20:00:00,24 °C,12.9 °C,—,—,16.6 km/h,—,1011 hPa,50 %
2021-06-09 21:00:00,23 °C,11.7 °C,—,—,14.8 km/h,—,1011.5 hPa,49 %
2021-06-09 22:00:00,22 °C,12 °C,—,—,16.6 km/h,—,1012 hPa,53 %
2021-06-09 23:00:00,21 °C,13.9 °C,—,—,14.8 km/h,—,1012 hPa,64 %
2021-06-08 18:00:00,23.2 °C,13.1 °C,—,—,11.2 km/h,—,1013.4 hPa,53 %
2021-06-08 19:00:00,24 °C,11 °C,—,—,7.6 km/h,—,1013 hPa,44 %
2021-06-08 20:00:00,23 °C,12 °C,—,—,13 km/h,—,1013 hPa,50 %
2021-06-08 21:00:00,22.1 °C,11.2 °C,—,—,14.8 km/h,—,1013.5 hPa,50 %
2021-06-08 22:00:00,21 °C,11.9 °C,—,—,11.2 km/h,—,1013 hPa,56 %
2021-06-08 23:00:00,20 °C,12 °C,—,—,9.4 km/h,—,1013 hPa,60 %
2021-06-07 18:00:00,24.5 °C,14.9 °C,—,—,14.8 km/h,—,1015.5 hPa,55 %
2021-06-07 19:00:00,23 °C,14 °C,—,—,16.6 km/h,—,1015 hPa,57 %
2021-06-07 20:00:00,22 °C,13.1 °C,—,—,18.4 km/h,—,1015 hPa,57 %
2021-06-07 21:00:00,21.9 °C,11.9 °C,—,—,16.6 km/h,—,1015.6 hPa,53 %
2021-06-07 22:00:00,21 °C,12.9 °C,—,—,13 km/h,—,1016 hPa,60 %
2021-06-07 23:00:00,21 °C,13.9 °C,—,—,11.2 km/h,—,1015 hPa,64 %
2021-06-06 18:00:00,24 °C,9.2 °C,—,—,7.6 km/h,—,1016 hPa,39 %
2021-06-06 19:00:00,23 °C,10.1 °C,—,—,5.4 km/h,—,1016 hPa,44 %
2021-06-06 20:00:00,21 °C,11.9 °C,—,—,3.6 km/h,—,1015 hPa,56 %
2021-06-06 21:00:00,21 °C,9.9 °C,—,—,3.6 km/h,—,1015.9 hPa,49 %
2021-06-06 22:00:00,22 °C,8.8 °C,—,—,5.4 km/h,—,1016 hPa,43 %
2021-06-06 23:00:00,21 °C,8.9 °C,—,—,5.4 km/h,—,1016 hPa,46 %
2021-06-05 18:00:00,21 °C,14.9 °C,—,—,16.6 km/h,—,1020.1 hPa,68 %
2021-06-05 19:00:00,21 °C,11.9 °C,—,—,16.6 km/h,—,1019 hPa,56 %
2021-06-05 20:00:00,21 °C,9.9 °C,—,—,11.2 km/h,—,1019 hPa,49 %
2021-06-05 21:00:00,19.2 °C,10.7 °C,—,—,13 km/h,—,1019.5 hPa,58 %
2021-06-05 22:00:00,19 °C,10 °C,—,—,7.6 km/h,—,1019 hPa,56 %
2021-06-05 23:00:00,18 °C,10.1 °C,—,—,5.4 km/h,—,1019 hPa,60 %
2021-06-04 18:00:00,19.7 °C,13.2 °C,—,—,13 km/h,—,1022.6 hPa,66 %
2021-06-04 19:00:00,21 °C,6.9 °C,—,—,14.8 km/h,—,1022 hPa,40 %
2021-06-04 20:00:00,21 °C,6.9 °C,—,—,13 km/h,—,1022 hPa,40 %
2021-06-04 21:00:00,20 °C,7 °C,—,—,11.2 km/h,—,1022.6 hPa,43 %
2021-06-04 22:00:00,16 °C,9 °C,—,—,5.4 km/h,—,1023 hPa,63 %
2021-06-04 23:00:00,15 °C,10 °C,—,—,7.6 km/h,—,1022 hPa,72 %
2021-06-03 18:00:00,18.5 °C,11.6 °C,—,—,9.4 km/h,—,1021.2 hPa,64 %
2021-06-03 19:00:00,18 °C,12 °C,—,—,14.8 km/h,—,1021 hPa,68 %
2021-06-03 20:00:00,17 °C,11.9 °C,—,—,16.6 km/h,—,1022 hPa,72 %
2021-06-03 21:00:00,17 °C,12.3 °C,—,—,9.4 km/h,—,1022 hPa,74 %
2021-06-03 22:00:00,16 °C,12 °C,—,—,11.2 km/h,—,1022 hPa,77 %
2021-06-03 23:00:00,16 °C,12.9 °C,—,—,5.4 km/h,—,1022 hPa,82 %
2021-06-02 18:00:00,17 °C,8.4 °C,—,—,3.6 km/h,—,1020.2 hPa,57 %
2021-06-02 19:00:00,17 °C,8.9 °C,—,—,7.6 km/h,—,1020 hPa,59 %
2021-06-02 20:00:00,16 °C,10.1 °C,—,—,7.6 km/h,—,1020 hPa,68 %
2021-06-02 21:00:00,14.2 °C,10 °C,—,—,5.4 km/h,—,1020.3 hPa,76 %
2021-06-02 22:00:00,14 °C,10 °C,—,—,5.4 km/h,—,1020 hPa,77 %
2021-06-02 23:00:00,13 °C,11.1 °C,—,—,5.4 km/h,—,1020 hPa,88 %
2021-06-01 18:00:00,18 °C,12.7 °C,—,—,9.4 km/h,—,1011.1 hPa,71 %
2021-06-01 19:00:00,18 °C,12 °C,—,—,11.2 km/h,—,1011 hPa,68 %
2021-06-01 20:00:00,17 °C,11.9 °C,—,—,7.6 km/h,—,1011 hPa,72 %
2021-06-01 21:00:00,16.3 °C,12.3 °C,—,—,3.6 km/h,—,1011.7 hPa,77 %
2021-06-01 22:00:00,16 °C,12.9 °C,—,—,3.6 km/h,—,1012 hPa,82 %
2021-06-01 23:00:00,16 °C,12.9 °C,—,—,3.6 km/h,—,1012 hPa,82 %
2021-05-31 18:00:00,19.1 °C,12.4 °C,—,—,18.4 km/h,—,1011.1 hPa,65 %
2021-05-31 19:00:00,19 °C,13 °C,—,—,22.3 km/h,—,1010 hPa,68 %
2021-05-31 20:00:00,18 °C,14.1 °C,—,—,16.6 km/h,—,1010 hPa,78 %
2021-05-31 21:00:00,17.7 °C,14.6 °C,—,—,18.4 km/h,—,1010.4 hPa,82 %
2021-05-31 22:00:00,18 °C,15.1 °C,—,—,20.5 km/h,—,1010 hPa,83 %
2021-05-31 23:00:00,17 °C,15 °C,—,—,20.5 km/h,—,1009 hPa,88 %
2021-05-30 18:00:00,22.6 °C,14.4 °C,—,—,24.1 km/h,—,1013.2 hPa,60 %
2021-05-30 19:00:00,22 °C,13.1 °C,—,—,27.7 km/h,—,1013 hPa,57 %
2021-05-30 20:00:00,21 °C,13.9 °C,—,—,24.1 km/h,—,1013 hPa,64 %
2021-05-30 21:00:00,20.1 °C,14 °C,—,—,20.5 km/h,—,1013.3 hPa,68 %
2021-05-30 22:00:00,19 °C,14.1 °C,—,—,25.9 km/h,—,1013 hPa,73 %
2021-05-30 23:00:00,19 °C,15.1 °C,—,—,14.8 km/h,—,1013 hPa,78 %
2021-05-29 18:00:00,17.5 °C,15.1 °C,—,—,3.6 km/h,—,1015.4 hPa,86 %
2021-05-29 19:00:00,18 °C,15.1 °C,—,—,5.4 km/h,—,1015 hPa,83 %
2021-05-29 20:00:00,18 °C,14.1 °C,—,—,3.6 km/h,—,1015 hPa,78 %
2021-05-29 21:00:00,16.6 °C,14.4 °C,—,—,3.6 km/h,—,1015.6 hPa,87 %
2021-05-29 22:00:00,17 °C,15 °C,—,—,3.6 km/h,—,1016 hPa,88 %
2021-05-29 23:00:00,17 °C,15 °C,—,—,0 km/h,—,1016 hPa,88 %
2021-05-28 18:00:00,18.7 °C,15.6 °C,—,—,18.4 km/h,—,1010.2 hPa,82 %
2021-05-28 19:00:00,21 °C,12.9 °C,—,—,3.6 km/h,—,1010 hPa,60 %
2021-05-28 20:00:00,21 °C,12.9 °C,—,—,9.4 km/h,—,1011 hPa,60 %
2021-05-28 21:00:00,20.2 °C,11.7 °C,—,—,11.2 km/h,—,1011.3 hPa,58 %
2021-05-28 22:00:00,19 °C,14.1 °C,—,—,14.8 km/h,—,1012 hPa,73 %
2021-05-28 23:00:00,18 °C,15.1 °C,—,—,16.6 km/h,—,1012 hPa,83 %
2021-05-27 18:00:00,19.7 °C,14.7 °C,—,—,29.5 km/h,—,1010.8 hPa,73 %
2021-05-27 19:00:00,19 °C,14.1 °C,—,—,27.7 km/h,—,1010 hPa,73 %
2021-05-27 20:00:00,19 °C,14.1 °C,—,—,20.5 km/h,—,1010 hPa,73 %
2021-05-27 21:00:00,18 °C,14.5 °C,—,—,20.5 km/h,—,1010.8 hPa,80 %
2021-05-27 22:00:00,18 °C,14.1 °C,—,—,20.5 km/h,—,1010 hPa,78 %
2021-05-27 23:00:00,18 °C,14.1 °C,—,—,14.8 km/h,—,1010 hPa,78 %
2021-05-26 18:00:00,21 °C,13.7 °C,—,—,35.3 km/h,—,1014.3 hPa,63 %
2021-05-26 19:00:00,20 °C,13.9 °C,—,—,24.1 km/h,—,1014 hPa,68 %
2021-05-26 20:00:00,19 °C,14.1 °C,—,—,31.7 km/h,—,1014 hPa,73 %
2021-05-26 21:00:00,18 °C,13.9 °C,—,—,29.5 km/h,—,1014.3 hPa,77 %
2021-05-26 22:00:00,18 °C,14.1 °C,—,—,24.1 km/h,—,1014 hPa,78 %
2021-05-26 23:00:00,17 °C,14.1 °C,—,—,24.1 km/h,—,1014 hPa,83 %
2021-05-25 18:00:00,21.7 °C,11.7 °C,—,—,29.5 km/h,—,1019.1 hPa,53 %
2021-05-25 19:00:00,21 °C,11.9 °C,—,—,29.5 km/h,—,1018 hPa,56 %
2021-05-25 20:00:00,20 °C,12 °C,—,—,22.3 km/h,—,1018 hPa,60 %
2021-05-25 21:00:00,19.2 °C,11.5 °C,—,—,20.5 km/h,—,1018.7 hPa,61 %
2021-05-25 22:00:00,18 °C,12 °C,—,—,20.5 km/h,—,1017 hPa,68 %
2021-05-25 23:00:00,18 °C,11.1 °C,—,—,13 km/h,—,1016 hPa,64 %
2021-05-24 18:00:00,25.7 °C,14.2 °C,—,—,22.3 km/h,—,1020.2 hPa,49 %
2021-05-24 19:00:00,24 °C,15 °C,—,—,22.3 km/h,—,1021 hPa,57 %
2021-05-24 20:00:00,21 °C,13.9 °C,—,—,22.3 km/h,—,1021 hPa,64 %
2021-05-24 21:00:00,20 °C,14.8 °C,—,—,20.5 km/h,—,1021.4 hPa,72 %
2021-05-24 22:00:00,19 °C,15.1 °C,—,—,13 km/h,—,1022 hPa,78 %
2021-05-24 23:00:00,19 °C,15.1 °C,—,—,20.5 km/h,—,1022 hPa,78 %
2021-05-23 18:00:00,23 °C,10.8 °C,—,—,11.2 km/h,—,1018.7 hPa,46 %
2021-05-23 19:00:00,23 °C,9 °C,—,—,7.6 km/h,—,1018 hPa,41 %
2021-05-23 20:00:00,22 °C,8.8 °C,—,—,5.4 km/h,—,1018 hPa,43 %
2021-05-23 21:00:00,18.2 °C,10.1 °C,—,—,1.8 km/h,—,1018.4 hPa,59 %
2021-05-23 22:00:00,18 °C,14.1 °C,—,—,3.6 km/h,—,1019 hPa,78 %
2021-05-23 23:00:00,17 °C,14.1 °C,—,—,0 km/h,—,1019 hPa,83 %
2021-05-22 18:00:00,19 °C,11.8 °C,—,—,11.2 km/h,—,1018.9 hPa,63 %
2021-05-22 19:00:00,19 °C,12 °C,—,—,9.4 km/h,—,1018 hPa,64 %
2021-05-22 20:00:00,18 °C,11.1 °C,—,—,9.4 km/h,—,1019 hPa,64 %
2021-05-22 21:00:00,16.7 °C,10.5 °C,—,—,7.6 km/h,—,1019 hPa,67 %
2021-05-22 22:00:00,16 °C,10.1 °C,—,—,9.4 km/h,—,1019 hPa,68 %
2021-05-22 23:00:00,16 °C,10.1 °C,—,—,3.6 km/h,—,1019 hPa,68 %
2021-05-21 18:00:00,15.2 °C,12.1 °C,—,—,27.7 km/h,—,1013.6 hPa,82 %
2021-05-21 19:00:00,15 °C,12 °C,—,—,25.9 km/h,—,1015 hPa,82 %
2021-05-21 20:00:00,14 °C,12 °C,—,—,24.1 km/h,—,1015 hPa,88 %
2021-05-21 21:00:00,14.2 °C,11.4 °C,—,—,20.5 km/h,—,1015.8 hPa,83 %
2021-05-21 22:00:00,14 °C,11 °C,—,—,16.6 km/h,—,1016 hPa,82 %
2021-05-21 23:00:00,13 °C,11.1 °C,—,—,22.3 km/h,—,1017 hPa,88 %
2021-05-20 18:00:00,25.2 °C,11.4 °C,—,—,25.9 km/h,—,1006.8 hPa,42 %
2021-05-20 19:00:00,22 °C,13.1 °C,—,—,18.4 km/h,—,1009 hPa,57 %
2021-05-20 20:00:00,19 °C,13 °C,—,—,27.7 km/h,—,1009 hPa,68 %
2021-05-20 21:00:00,18.7 °C,11.5 °C,—,—,25.9 km/h,—,1009.6 hPa,63 %
2021-05-20 22:00:00,18 °C,11.1 °C,—,—,24.1 km/h,—,1010 hPa,64 %
2021-05-20 23:00:00,18 °C,12 °C,—,—,20.5 km/h,—,1010 hPa,68 %
2021-05-19 18:00:00,24.2 °C,6.5 °C,—,—,3.6 km/h,—,1011.4 hPa,32 %
2021-05-19 19:00:00,25 °C,6.2 °C,—,—,7.6 km/h,—,1010 hPa,30 %
2021-05-19 20:00:00,25 °C,4.2 °C,—,—,7.6 km/h,—,1010 hPa,26 %
2021-05-19 21:00:00,23 °C,4.5 °C,—,—,9.4 km/h,—,1010 hPa,30 %
2021-05-19 22:00:00,23 °C,5 °C,—,—,11.2 km/h,—,1010 hPa,31 %
2021-05-19 23:00:00,22 °C,8.1 °C,—,—,11.2 km/h,—,1009 hPa,41 %
2021-05-18 18:00:00,19.1 °C,11.6 °C,—,—,24.1 km/h,—,1011.2 hPa,62 %
2021-05-18 19:00:00,16 °C,12 °C,—,—,14.8 km/h,—,1012 hPa,77 %
2021-05-18 20:00:00,16 °C,12.9 °C,—,—,9.4 km/h,—,1012 hPa,82 %
2021-05-18 21:00:00,15.6 °C,13.1 °C,—,—,7.6 km/h,—,1012.7 hPa,85 %
2021-05-18 22:00:00,15 °C,13 °C,—,—,5.4 km/h,—,1013 hPa,88 %
2021-05-18 23:00:00,15 °C,14 °C,—,—,3.6 km/h,—,1013 hPa,94 %
2021-05-17 18:00:00,22 °C,13.6 °C,—,—,7.6 km/h,—,1008.7 hPa,59 %
2021-05-17 19:00:00,21 °C,12.9 °C,—,—,7.6 km/h,—,1008 hPa,60 %
2021-05-17 20:00:00,20 °C,13 °C,—,—,3.6 km/h,—,1008 hPa,64 %
2021-05-17 21:00:00,19.7 °C,12.5 °C,—,—,7.6 km/h,—,1008.5 hPa,63 %
2021-05-17 22:00:00,21 °C,11.1 °C,—,—,5.4 km/h,—,1008 hPa,53 %
2021-05-17 23:00:00,18 °C,13.1 °C,—,—,9.4 km/h,—,1008 hPa,73 %
2021-05-16 18:00:00,18.5 °C,13.1 °C,—,—,18.4 km/h,—,1007.6 hPa,71 %
2021-05-16 19:00:00,19 °C,13 °C,—,—,18.4 km/h,—,1008 hPa,68 %
2021-05-16 20:00:00,18 °C,15.1 °C,—,—,16.6 km/h,—,1008 hPa,83 %
2021-05-16 21:00:00,17.7 °C,14.2 °C,—,—,7.6 km/h,—,1008.8 hPa,80 %
2021-05-16 22:00:00,17 °C,15 °C,—,—,3.6 km/h,—,1009 hPa,88 %
2021-05-16 23:00:00,16 °C,15 °C,—,—,7.6 km/h,—,1009 hPa,94 %
2021-05-15 18:00:00,23.2 °C,10.9 °C,—,—,13 km/h,—,1010.3 hPa,46 %
2021-05-15 19:00:00,23 °C,11.1 °C,—,—,3.6 km/h,—,1009 hPa,47 %
2021-05-15 20:00:00,20 °C,12 °C,—,—,5.4 km/h,—,1009 hPa,60 %
2021-05-15 21:00:00,20.6 °C,10.1 °C,—,—,5.4 km/h,—,1009.7 hPa,51 %
2021-05-15 22:00:00,19 °C,12 °C,—,—,14.8 km/h,—,1010 hPa,64 %
2021-05-15 23:00:00,20 °C,11 °C,—,—,11.2 km/h,—,1010 hPa,56 %
2021-05-14 18:00:00,22 °C,14.1 °C,—,—,16.6 km/h,—,1012.2 hPa,61 %
2021-05-14 19:00:00,21 °C,13.9 °C,—,—,20.5 km/h,—,1012 hPa,64 %
2021-05-14 20:00:00,19 °C,15.1 °C,—,—,7.6 km/h,—,1013 hPa,78 %
2021-05-14 21:00:00,18.1 °C,14 °C,—,—,7.6 km/h,—,1013.1 hPa,77 %
2021-05-14 22:00:00,18 °C,14.1 °C,—,—,7.6 km/h,—,1014 hPa,78 %
2021-05-14 23:00:00,17 °C,14.1 °C,—,—,5.4 km/h,—,1014 hPa,83 %
2021-05-13 18:00:00,20.2 °C,9.7 °C,—,—,9.4 km/h,—,1007.5 hPa,51 %
2021-05-13 19:00:00,20 °C,10.1 °C,—,—,7.6 km/h,—,1008 hPa,53 %
2021-05-13 20:00:00,19 °C,13 °C,—,—,11.2 km/h,—,1008 hPa,68 %
2021-05-13 21:00:00,17.6 °C,10.7 °C,—,—,9.4 km/h,—,1008.5 hPa,64 %
2021-05-13 22:00:00,17 °C,11.1 °C,—,—,9.4 km/h,—,1009 hPa,68 %
2021-05-13 23:00:00,17 °C,9.9 °C,—,—,3.6 km/h,—,1009 hPa,63 %
2021-05-12 18:00:00,20.7 °C,7.7 °C,—,—,14.8 km/h,—,1009.4 hPa,43 %
2021-05-12 19:00:00,20 °C,8 °C,—,—,16.6 km/h,—,1009 hPa,46 %
2021-05-12 20:00:00,18 °C,7.1 °C,—,—,20.5 km/h,—,1009 hPa,49 %
2021-05-12 21:00:00,16.6 °C,6.1 °C,—,—,18.4 km/h,—,1009.5 hPa,50 %
2021-05-12 22:00:00,16 °C,5 °C,—,—,18.4 km/h,—,1009 hPa,48 %
2021-05-12 23:00:00,16 °C,5 °C,—,—,13 km/h,—,1009 hPa,48 %
2021-05-11 18:00:00,17.1 °C,6.3 °C,—,—,27.7 km/h,—,1016.8 hPa,49 %
2021-05-11 19:00:00,16 °C,6.1 °C,—,—,27.7 km/h,—,1016 hPa,52 %
2021-05-11 20:00:00,15 °C,6 °C,—,—,24.1 km/h,—,1016 hPa,55 %
2021-05-11 21:00:00,14.1 °C,4.9 °C,—,—,25.9 km/h,—,1016.7 hPa,54 %
2021-05-11 22:00:00,14 °C,6.1 °C,—,—,24.1 km/h,—,1016 hPa,59 %
2021-05-11 23:00:00,13 °C,6.1 °C,—,—,20.5 km/h,—,1015 hPa,63 %
2021-05-10 18:00:00,15.7 °C,5.3 °C,—,—,29.5 km/h,—,1021.6 hPa,50 %
2021-05-10 19:00:00,15 °C,6 °C,—,—,31.7 km/h,—,1021 hPa,55 %
2021-05-10 20:00:00,14 °C,6.1 °C,—,—,29.5 km/h,—,1021 hPa,59 %
2021-05-10 21:00:00,13.1 °C,6.9 °C,—,—,27.7 km/h,—,1021.4 hPa,66 %
2021-05-10 22:00:00,13 °C,7 °C,—,—,22.3 km/h,—,1021 hPa,67 %
2021-05-10 23:00:00,13 °C,7 °C,—,—,18.4 km/h,—,1021 hPa,67 %
2021-05-09 18:00:00,17 °C,1.8 °C,—,—,29.5 km/h,—,1026.2 hPa,36 %
2021-05-09 19:00:00,15 °C,4.9 °C,—,—,27.7 km/h,—,1026 hPa,51 %
2021-05-09 20:00:00,14 °C,6.1 °C,—,—,25.9 km/h,—,1026 hPa,59 %
